periodo,universidad,programa,facultad,nivel,estrato,sexo,departamento,total_matriculados,total_graduados
2020-2,UNAL,Ingeniería biológica,Escuela de pregrado,Postgrado,Estrato 1,Hombres,ANTIOQUIA,1.069,0.0
2020-2,UNAL,Ingeniería biológica,Escuela de pregrado,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,1.0271,0.0
2021-1,UNAL,Ingeniería biológica,Escuela de pregrado,Pregrado,Estrato 5,Hombres,SANTANDER,8.2948,0.0
2021-1,UNAL,Ingeniería biológica,Escuela de pregrado,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",7.9695,0.0
2021-1,UNAL,Ingeniería biológica,Escuela de pregrado,Postgrado,Estrato 1,Hombres,ANTIOQUIA,1.1311,0.0
2021-1,UNAL,Ingeniería biológica,Escuela de pregrado,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,1.0867,0.0
2021-2,UNAL,Ingeniería biológica,Escuela de pregrado,Pregrado,Estrato 5,Hombres,SANTANDER,8.1218,0.0
2021-2,UNAL,Ingeniería biológica,Escuela de pregrado,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",7.8033,0.0
2021-2,UNAL,Ingeniería biológica,Escuela de pregrado,Postgrado,Estrato 1,Hombres,ANTIOQUIA,1.1075,0.0
2021-2,UNAL,Ingeniería biológica,Escuela de pregrado,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,1.0641,0.0
2022-1,UNAL,Ingeniería biológica,Escuela de pregrado,Pregrado,Estrato 5,Hombres,SANTANDER,8.0348,0.0
2022-1,UNAL,Ingeniería biológica,Escuela de pregrado,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",7.7197,0.0
2022-1,UNAL,Ingeniería biológica,Escuela de pregrado,Postgrado,Estrato 1,Hombres,ANTIOQUIA,1.0957,0.0
2022-1,UNAL,Ingeniería biológica,Escuela de pregrado,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,1.0527,0.0
2022-2,UNAL,Ingeniería biológica,Escuela de pregrado,Pregrado,Estrato 5,Hombres,SANTANDER,8.1267,0.0
2022-2,UNAL,Ingeniería biológica,Escuela de pregrado,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",7.808,0.0
2022-2,UNAL,Ingeniería biológica,Escuela de pregrado,Postgrado,Estrato 1,Hombres,ANTIOQUIA,1.1082,0.0
2022-2,UNAL,Ingeniería biológica,Escuela de pregrado,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,1.0647,0.0
2023-1,UNAL,Ingeniería biológica,Escuela de pregrado,Pregrado,Estrato 5,Hombres,SANTANDER,8.12,0.0
2023-1,UNAL,Ingeniería biológica,Escuela de pregrado,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",7.8016,0.0
2023-1,UNAL,Ingeniería biológica,Escuela de pregrado,Postgrado,Estrato 1,Hombres,ANTIOQUIA,1.1073,0.0
2023-1,UNAL,Ingeniería biológica,Escuela de pregrado,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,1.0639,0.0
2023-2,UNAL,Ingeniería biológica,Escuela de pregrado,Pregrado,Estrato 5,Hombres,SANTANDER,7.939,0.0
2023-2,UNAL,Ingeniería biológica,Escuela de pregrado,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",7.6277,0.0
2023-2,UNAL,Ingeniería biológica,Escuela de pregrado,Postgrado,Estrato 1,Hombres,ANTIOQUIA,1.0826,0.0
2023-2,UNAL,Ingeniería biológica,Escuela de pregrado,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,1.0401,0.0
2018-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.0,0.0
2018-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,0.0,0.0
2018-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.0,0.0
2018-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.0,0.0
2018-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.0,0.0
2018-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,0.0,0.0
2018-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.0,0.0
2018-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.0,0.0
2019-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",7.4904,0.0
2019-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,7.1967,0.0
2019-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,1.0214,0.0
2019-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.9814,0.0
2019-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",7.6886,0.0
2019-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,7.3871,0.0
2019-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,1.0485,0.0
2019-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,1.0073,0.0
2020-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",6.1732,0.0
2020-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,5.9311,0.0
2020-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.8418,0.0
2020-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.8088,0.0
2020-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",7.8395,0.0
2020-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,7.5321,0.0
2020-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,1.069,0.0
2020-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,1.0271,0.0
2021-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",8.2948,0.0
2021-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,7.9695,0.0
2021-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,1.1311,0.0
2021-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,1.0867,0.0
2021-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",8.1218,0.0
2021-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,7.8033,0.0
2021-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,1.1075,0.0
2021-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,1.0641,0.0
2022-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",8.0348,0.0
2022-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,7.7197,0.0
2022-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,1.0957,0.0
2022-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,1.0527,0.0
2022-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",8.1267,0.0
2022-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,7.808,0.0
2022-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,1.1082,0.0
2022-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,1.0647,0.0
2023-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",8.12,0.0
2023-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,7.8016,0.0
2023-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,1.1073,0.0
2023-1,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,1.0639,0.0
2023-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",7.939,0.0
2023-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,7.6277,0.0
2023-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,1.0826,0.0
2023-2,UNAL,Ingeniería mecatrónica,Escuela de pregrado,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,1.0401,0.0
2018-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 1,Hombres,ANTIOQUIA,0.0,1.7068
2018-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,0.0,1.6399
2018-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.0,0.2327
2018-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Mujeres,BOYACÁ,0.0,0.2236
2018-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 1,Hombres,ANTIOQUIA,0.0,1.7214
2018-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,0.0,1.6539
2018-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.0,0.2347
2018-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Mujeres,BOYACÁ,0.0,0.2255
2019-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 1,Hombres,ANTIOQUIA,8.3953,0.9466
2019-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,8.0661,0.9095
2019-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,1.1448,0.1291
2019-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Mujeres,BOYACÁ,1.0999,0.124
2019-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 1,Hombres,ANTIOQUIA,8.6175,2.2894
2019-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,8.2795,2.1997
2019-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,1.1751,0.3122
2019-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Mujeres,BOYACÁ,1.129,0.3
2020-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 1,Hombres,ANTIOQUIA,6.9189,1.6731
2020-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,6.6476,1.6075
2020-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.9435,0.2281
2020-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Mujeres,BOYACÁ,0.9065,0.2192
2020-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 1,Hombres,ANTIOQUIA,8.7866,1.3167
2020-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,8.442,1.2651
2020-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,1.1982,0.1796
2020-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Mujeres,BOYACÁ,1.1512,0.1725
2021-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 1,Hombres,ANTIOQUIA,9.2968,1.5147
2021-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,8.9323,1.4553
2021-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,1.2678,0.2065
2021-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Mujeres,BOYACÁ,1.218,0.1984
2021-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 1,Hombres,ANTIOQUIA,9.1029,1.7433
2021-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,8.7459,1.6749
2021-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,1.2413,0.2377
2021-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Mujeres,BOYACÁ,1.1926,0.2284
2022-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 1,Hombres,ANTIOQUIA,9.0055,1.6025
2022-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,8.6523,1.5397
2022-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,1.228,0.2185
2022-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Mujeres,BOYACÁ,1.1799,0.21
2022-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 1,Hombres,ANTIOQUIA,9.1085,1.5216
2022-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,8.7513,1.4619
2022-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,1.2421,0.2075
2022-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Mujeres,BOYACÁ,1.1934,0.1993
2023-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 1,Hombres,ANTIOQUIA,9.101,1.4821
2023-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,8.7441,1.4239
2023-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,1.241,0.2021
2023-1,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Mujeres,BOYACÁ,1.1924,0.1942
2023-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 1,Hombres,ANTIOQUIA,8.8981,1.6301
2023-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,8.5491,1.5662
2023-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,1.2134,0.2223
2023-2,UNAL,Anatomopatología veterinaria,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Mujeres,BOYACÁ,1.1658,0.2136
2018-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,0.0,0.0
2018-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.0,0.0
2018-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Hombres,BOYACÁ,0.0,0.0
2018-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 5,Mujeres,SANTANDER,0.0,0.0
2018-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,0.0,0.0
2018-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.0,0.0
2018-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Hombres,BOYACÁ,0.0,0.0
2018-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 5,Mujeres,SANTANDER,0.0,0.0
2019-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,63.0065,0.0
2019-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,60.5356,0.0
2019-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Hombres,BOYACÁ,8.5918,0.0
2019-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 5,Mujeres,SANTANDER,8.2549,0.0
2019-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,64.6737,0.0
2019-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,62.1375,0.0
2019-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Hombres,BOYACÁ,8.8191,0.0
2019-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 5,Mujeres,SANTANDER,8.4733,0.0
2020-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,51.9262,0.0
2020-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,49.8898,0.0
2020-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Hombres,BOYACÁ,7.0808,0.0
2020-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 5,Mujeres,SANTANDER,6.8032,0.0
2020-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,65.9429,0.0
2020-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,63.3569,0.0
2020-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Hombres,BOYACÁ,8.9922,0.0
2020-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 5,Mujeres,SANTANDER,8.6396,0.0
2021-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,69.7723,0.0
2021-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,67.0361,0.0
2021-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Hombres,BOYACÁ,9.5144,0.0
2021-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 5,Mujeres,SANTANDER,9.1413,0.0
2021-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,68.3169,0.0
2021-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,65.6378,0.0
2021-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Hombres,BOYACÁ,9.3159,0.0
2021-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 5,Mujeres,SANTANDER,8.9506,0.0
2022-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,67.5856,0.0
2022-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,64.9352,0.0
2022-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Hombres,BOYACÁ,9.2162,0.0
2022-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 5,Mujeres,SANTANDER,8.8548,0.0
2022-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,68.3586,0.0
2022-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,65.6779,0.0
2022-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Hombres,BOYACÁ,9.3216,0.0
2022-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 5,Mujeres,SANTANDER,8.9561,0.0
2023-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,68.3022,0.0
2023-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,65.6237,0.0
2023-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Hombres,BOYACÁ,9.3139,0.0
2023-1,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 5,Mujeres,SANTANDER,8.9487,0.0
2023-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,66.7795,0.0
2023-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,64.1607,0.0
2023-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 4,Hombres,BOYACÁ,9.1063,0.0
2023-2,UNAL,Ciencias,Medicina veterinaria y de zootecnia,Postgrado,Estrato 5,Mujeres,SANTANDER,8.7492,0.0
2018-1,UNAL,Ciencias - Salud animal o producción animal,Medicina veterinaria y de zootecnia,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.0,2.2216
2018-1,UNAL,Ciencias - Salud animal o producción animal,Medicina veterinaria y de zootecnia,Pregrado,Estrato 4,Mujeres,BOYACÁ,0.0,2.1345
2018-1,UNAL,Ciencias - Salud animal o producción animal,Medicina veterinaria y de zootecnia,Postgrado,Estrato 5,Hombres,SANTANDER,0.0,0.3029
2018-1,UNAL,Ciencias - Salud animal o producción animal,Medicina veterinaria y de zootecnia,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.0,0.2911
2018-2,UNAL,Ciencias - Salud animal o producción animal,Medicina veterinaria y de zootecnia,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.0,2.2406
2018-2,UNAL,Ciencias - Salud animal o producción animal,Medicina veterinaria y de zootecnia,Pregrado,Estrato 4,Mujeres,BOYACÁ,0.0,2.1527
2018-2,UNAL,Ciencias - Salud animal o producción animal,Medicina veterinaria y de zootecnia,Postgrado,Estrato 5,Hombres,SANTANDER,0.0,0.3055
2018-2,UNAL,Ciencias - Salud animal o producción animal,Medicina veterinaria y de zootecnia,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.0,0.2935
2019-1,UNAL,Ciencias - Salud animal o producción animal,Medicina veterinaria y de zootecnia,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,8.3953,1.2321
2019-1,UNAL,Ciencias - Salud animal o producción animal,Medicina veterinaria y de zootecnia,Pregrado,Estrato 4,Mujeres,BOYACÁ,8.0661,1.1838
2019-1,UNAL,Ciencias - Salud animal o producción animal,Medicina veterinaria y de zootecnia,Postgrado,Estrato 5,Hombres,SANTANDER,1.1448,0.168
2019-1,UNAL,Ciencias - Salud animal o producción animal,Medicina veterinaria y de zootecnia,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",1.0999,0.1614
2019-2,UNAL,Ciencias - Salud animal o producción animal,Medicina veterinaria y de zootecnia,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,8.6175,2.9799
2019-2,UNAL,Ciencias - Salud animal o producción animal,Medicina veterinaria y de zootecnia,Pregrado,Estrato 4,Mujeres,BOYACÁ,8.2795,2.8631
2019-2,UNAL,Ciencias - Salud animal o producción animal,Medicina veterinaria y de zootecnia,Postgrado,Estrato 5,Hombres,SANTANDER,1.1751,0.4064
2019-2,UNAL,Ciencias - Salud animal o producción animal,Medicina veterinaria y de zootecnia,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",1.129,0.3904
2020-1,UNAL,Ciencias - Salud animal o producción animal,Medicina veterinaria y de zootecnia,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,6.9189,2.1777
2020-1,UNAL,Ciencias - Salud animal o producción animal,Medicina veterinaria y de zootecnia,Pregrado,Estrato 4,Mujeres,BOYACÁ,6.6476,2.0923
2020-1,UNAL,Ciencias - Salud animal o producción animal,Medicina veterinaria y de zootecnia,Postgrado,Estrato 5,Hombres,SANTANDER,0.9435,0.297
